_timestamp,cpu_times.user,cpu_times.system,cpu_times.idle,cpu_times.interrupt,cpu_times.dpc,cpu_stats.ctx_switches,cpu_stats.interrupts,cpu_stats.soft_interrupts,cpu_stats.syscalls,cpu_load.load_1m,cpu_load.load_5m,cpu_load.load_15m,swap.total,swap.used,swap.free,swap.percent,swap.sin,swap.sout,virtual.total,virtual.available,virtual.percent,virtual.used,virtual.free,disk.total,disk.used,disk.free,disk.percent,disk_io.read_count,disk_io.write_count,disk_io.read_bytes,disk_io.write_bytes,disk_io.read_time,disk_io.write_time,net_io.bytes_sent,net_io.bytes_recv,net_io.packets_sent,net_io.packets_recv,net_io.errin,net_io.errout,net_io.dropin,net_io.dropout,label
1728190184,668.59375,504.0625,10409.85938,27.078125,21.90625,20682705,8332194,0,116364072,0.88,0.21,0.07,22548578304,1197953024,21350625280,5.3,0,0,16832106496,9537318912,43.3,7294787584,9537318912,6.94E+11,3.98E+11,2.96E+11,57.3,559833,130191,7977453056,2595236864,456,28,2761972,9062420,8392,10678,0,0,0,0,normal
1728190185,668.828125,504.109375,10421.73438,27.078125,21.921875,20687010,8334693,0,116393586,0.88,0.21,0.07,22548578304,1192411136,21356167168,5.3,0,0,16832106496,9540222976,43.3,7291883520,9540222976,6.94E+11,3.98E+11,2.96E+11,57.3,559833,130196,7977453056,2597571584,456,28,2762081,9066609,8395,10681,0,0,0,0,normal
1728190186,669.015625,504.28125,10433.34375,27.078125,21.9375,20691907,8337518,0,116423898,1.29,0.3,0.1,22548578304,1199951872,21348626432,5.3,0,0,16832106496,9542815744,43.3,7289290752,9542815744,6.94E+11,3.98E+11,2.96E+11,57.3,559838,130244,7977616896,2600778752,456,29,2777709,9074520,8401,10698,0,0,0,0,normal
1728190187,669.265625,504.359375,10445.04688,27.078125,21.9375,20696140,8339714,0,116469129,1.29,0.3,0.1,22548578304,1197592576,21350985728,5.3,0,0,16832106496,9543647232,43.3,7288459264,9543647232,6.94E+11,3.98E+11,2.96E+11,57.3,559838,130249,7977616896,2600803328,456,29,2779888,9076590,8405,10703,0,0,0,0,normal
1728190188,669.515625,504.5,10456.5,27.09375,21.9375,20700116,8342107,0,116497760,1.29,0.3,0.1,22548578304,1211564032,21337014272,5.4,0,0,16832106496,9564295168,43.2,7267811328,9564295168,6.94E+11,3.98E+11,2.96E+11,57.3,559840,130278,7977682432,2602912768,456,29,2796242,9084614,8412,10722,0,0,0,0,normal
1728190189,669.703125,504.609375,10468.35938,27.09375,21.9375,20704388,8344487,0,116526534,1.29,0.3,0.1,22548578304,1198100480,21350477824,5.3,0,0,16832106496,9551896576,43.3,7280209920,9551896576,6.94E+11,3.98E+11,2.96E+11,57.3,559840,130282,7977682432,2604698624,456,29,2796243,9084614,8413,10722,0,0,0,0,normal
1728190190,669.921875,504.78125,10479.96875,27.109375,21.9375,20709762,8347394,0,116585667,1.29,0.3,0.1,22548578304,1217736704,21330841600,5.4,0,0,16832106496,9555566592,43.2,7276539904,9555566592,6.94E+11,3.98E+11,2.96E+11,57.3,559842,130308,7977747968,2606652416,456,29,2813208,9088344,8417,10736,0,0,0,0,normal
1728190191,670.28125,504.9375,10491.5,27.140625,21.9375,20720171,8353465,0,116665562,1.19,0.3,0.1,22548578304,1208307712,21340270592,5.4,0,0,16832106496,9554874368,43.2,7277232128,9554874368,6.94E+11,3.98E+11,2.96E+11,57.3,559842,130310,7977747968,2606668800,456,29,2815440,9094600,8421,10744,0,0,0,0,normal
1728190192,670.671875,505.078125,10502.92188,27.140625,21.9375,20733767,8361014,0,116780028,1.19,0.3,0.1,22548578304,1206657024,21341921280,5.4,0,0,16832106496,9536163840,43.3,7295942656,9536163840,6.94E+11,3.98E+11,2.96E+11,57.3,560033,130337,7980473344,2608704512,456,29,2833311,9102714,8428,10764,0,0,0,0,normal
1728190193,671.078125,505.1875,10514.42188,27.140625,21.984375,20740350,8364351,0,116837377,1.19,0.3,0.1,22548578304,1208885248,21339693056,5.4,0,0,16832106496,9566969856,43.2,7265136640,9566969856,6.94E+11,3.98E+11,2.96E+11,57.3,560033,130342,7980473344,2610801664,456,29,2848651,9103636,8434,10772,0,0,0,0,normal
