_timestamp,cpu_times.user,cpu_times.system,cpu_times.idle,cpu_times.interrupt,cpu_times.dpc,cpu_stats.ctx_switches,cpu_stats.interrupts,cpu_stats.soft_interrupts,cpu_stats.syscalls,cpu_load.load_1m,cpu_load.load_5m,cpu_load.load_15m,swap.total,swap.used,swap.free,swap.percent,swap.sin,swap.sout,virtual.total,virtual.available,virtual.percent,virtual.used,virtual.free,disk.total,disk.used,disk.free,disk.percent,disk_io.read_count,disk_io.write_count,disk_io.read_bytes,disk_io.write_bytes,disk_io.read_time,disk_io.write_time,net_io.bytes_sent,net_io.bytes_recv,net_io.packets_sent,net_io.packets_recv,net_io.errin,net_io.errout,net_io.dropin,net_io.dropout
1728232837.6954985,5274.921875,3572.328125,448156.34375,261.65625,157.78125,198011567,100341950,0,863178587,2.07,0.52,0.18,22548578304,6865203200,15683375104,30.4,0,0,16832106496,6089203712,63.8,10742902784,6089203712,694134239232,398598213632,295536025600,57.4,1416701,617434,25901914624,13471153152,984,270,1905348,747492,17460,8232,0,0,0,0
1728232838.696565,5275.3125,3573.09375,448167.25,261.65625,157.78125,198048245,100386833,0,863242288,1.99,0.53,0.18,22548578304,6917533696,15631044608,30.7,0,0,16832106496,6295363584,62.6,10536742912,6295363584,694134239232,398599335936,295534903296,57.4,1416702,617482,25902094848,13478128640,984,270,1905349,747492,17461,8232,0,0,0,0
1728232839.6970654,5277.578125,3575.9375,448174.078125,261.6875,157.8125,198084581,100411503,0,863398069,1.99,0.53,0.18,22548578304,6996873216,15551705088,31.0,0,0,16832106496,6277779456,62.7,10554327040,6277779456,694134239232,398599979008,295534260224,57.4,1416705,617505,25902619136,13480254464,984,270,1905350,747492,17462,8232,0,0,0,0
1728232840.708928,5278.109375,3576.25,448185.34375,261.6875,157.8125,198099492,100418368,0,863449408,1.99,0.53,0.18,22548578304,6970871808,15577706496,30.9,0,0,16832106496,6331559936,62.4,10500546560,6331559936,694134239232,398601445376,295532793856,57.4,1416710,617527,25903290880,13482126336,984,270,1905351,747492,17463,8232,0,0,0,0
1728232841.7219503,5278.78125,3577.234375,448196.1875,261.734375,157.828125,198124873,100431564,0,863610557,1.99,0.53,0.18,22548578304,6971957248,15576621056,30.9,0,0,16832106496,6218645504,63.1,10613460992,6218645504,694134239232,398602493952,295531745280,57.4,1416715,617546,25903503872,13483449344,984,270,1928856,750075,17588,8271,0,0,0,0
1728232842.7235627,5279.328125,3577.9375,448206.75,261.734375,157.84375,198146415,100465760,0,863699915,1.99,0.53,0.18,22548578304,6959497216,15589081088,30.9,0,0,16832106496,6371622912,62.1,10460483584,6371622912,694134239232,398603419648,295530819584,57.4,1416721,617580,25904093696,13485566976,984,270,1939561,752737,17641,8313,0,0,0,0
1728232843.7242343,5279.640625,3578.265625,448217.953125,261.75,157.84375,198165191,100483255,0,863768945,1.83,0.52,0.18,22548578304,6977757184,15570821120,30.9,0,0,16832106496,6395957248,62.0,10436149248,6395957248,694134239232,398605193216,295529046016,57.4,1416725,617605,25904388608,13487688704,984,270,1945061,754937,17667,8336,0,0,0,0
1728232844.7252867,5279.90625,3578.65625,448229.34375,261.75,157.90625,198182094,100491781,0,863832050,1.83,0.52,0.18,22548578304,6966738944,15581839360,30.9,0,0,16832106496,6387163136,62.1,10444943360,6387163136,694134239232,398605914112,295528325120,57.4,1416725,617612,25904388608,13487832064,984,270,1948827,756433,17687,8353,0,0,0,0
1728232845.7259228,5280.203125,3578.96875,448240.8125,261.75,157.90625,198200247,100501152,0,863916512,1.83,0.52,0.18,22548578304,6955388928,15593189376,30.8,0,0,16832106496,6396530688,62.0,10435575808,6396530688,694134239232,398609649664,295524589568,57.4,1416731,617639,25904982528,13490256896,984,270,1949612,756919,17698,8362,0,0,0,0
1728232846.727108,5280.484375,3579.328125,448252.09375,261.765625,157.90625,198217564,100510023,0,863991227,1.83,0.52,0.18,22548578304,6963183616,15585394688,30.9,0,0,16832106496,6397886464,62.0,10434220032,6397886464,694134239232,398609657856,295524581376,57.4,1416731,617659,25904982528,13492579328,984,270,1952613,757213,17707,8367,0,0,0,0
1728232847.728284,5280.796875,3579.6875,448263.40625,261.78125,157.921875,198235207,100517926,0,864068241,1.83,0.52,0.18,22548578304,6959677440,15588900864,30.9,0,0,16832106496,6400155648,62.0,10431950848,6400155648,694134239232,398609657856,295524581376,57.4,1416731,617675,25904982528,13494369280,984,271,1953752,757497,17724,8372,0,0,0,0
1728232848.729392,5281.1875,3580.0,448274.78125,261.796875,157.921875,198250292,100525012,0,864117564,1.68,0.51,0.18,22548578304,6962331648,15586246656,30.9,0,0,16832106496,6382338048,62.1,10449768448,6382338048,694134239232,398610051072,295524188160,57.4,1416731,617676,25904982528,13494377472,984,271,1965541,762744,17755,8406,0,0,0,0
1728232849.7997139,5281.8125,3580.375,448287.046875,261.8125,157.9375,198272723,100536697,0,864232200,1.68,0.51,0.18,22548578304,6979948544,15568629760,31.0,0,0,16832106496,6318874624,62.5,10513231872,6318874624,694134239232,398612246528,295521992704,57.4,1416733,617716,25905277440,13496474624,984,271,1970804,765658,17804,8439,0,0,0,0
1728232850.8007264,5291.4375,3582.359375,448287.5625,261.875,157.96875,198296096,100549008,0,864363590,1.68,0.51,0.18,22548578304,6992543744,15556034560,31.0,0,0,16832106496,6218690560,63.1,10613415936,6218690560,694134239232,398613004288,295521234944,57.4,1416742,617746,25906653696,13499833344,984,271,1972237,766414,17833,8453,0,0,0,0
