_timestamp,cpu_times.user,cpu_times.system,cpu_times.idle,cpu_times.interrupt,cpu_times.dpc,cpu_stats.ctx_switches,cpu_stats.interrupts,cpu_stats.soft_interrupts,cpu_stats.syscalls,cpu_load.load_1m,cpu_load.load_5m,cpu_load.load_15m,swap.total,swap.used,swap.free,swap.percent,swap.sin,swap.sout,virtual.total,virtual.available,virtual.percent,virtual.used,virtual.free,disk.total,disk.used,disk.free,disk.percent,disk_io.read_count,disk_io.write_count,disk_io.read_bytes,disk_io.write_bytes,disk_io.read_time,disk_io.write_time,net_io.bytes_sent,net_io.bytes_recv,net_io.packets_sent,net_io.packets_recv,net_io.errin,net_io.errout,net_io.dropin,net_io.dropout,label
1723919642,19581.90625,12986.1875,2672613.75,950.265625,815.453125,1072974370,571486965,0,4260133033,1.79,0.56,0.21,28991029248,10566758400,18424270848,36.4,0,0,16832106496,3882840064,76.9,12949266432,3882840064,1020000000000.00,664000000000.00,359000000000.00,64.9,11417460,3186060,180000000000.00,135000000000.00,11238,1613,26630787,107259815,136631,131522,0,0,0,0,anomaly
1723919643,19587.375,12988.71875,2672617.844,950.359375,815.484375,1073014870,571510448,0,4260399028,1.79,0.56,0.21,28991029248,10583756800,18407272448,36.5,0,0,16832106496,3666046976,78.2,13166059520,3666046976,1020000000000.00,664000000000.00,359000000000.00,64.9,11417463,3186121,180000000000.00,135000000000.00,11238,1613,26665295,107332408,136671,131595,0,0,0,0,anomaly
1723919644,19598.90625,12989.375,2672617.844,950.421875,815.53125,1073028025,571531896,0,4260453548,3.09,0.85,0.31,28991029248,10581442560,18409586688,36.5,0,0,16832106496,3709612032,78,13122494464,3709612032,1020000000000.00,664000000000.00,359000000000.00,64.9,11417474,3186313,180000000000.00,135000000000.00,11238,1613,26696620,107341154,136678,131615,0,0,0,0,anomaly
1723919645,19601.53125,12989.6875,2672626.984,950.421875,815.53125,1073039164,571538049,0,4260487148,3.09,0.85,0.31,28991029248,10543714304,18447314944,36.4,0,0,16832106496,3878649856,77,12953456640,3878649856,1020000000000.00,664000000000.00,359000000000.00,64.9,11417476,3186346,180000000000.00,135000000000.00,11238,1613,26726578,107350649,136687,131638,0,0,0,0,anomaly
1723899394,15968.51562,10545.17188,2435684.766,802.25,744.234375,873871168,498691446,0,3569885331,0.77,0.39,0.17,28991029248,11563855872,17427173376,39.9,0,0,16832106496,2319810560,86.2,14512295936,2319810560,1020000000000.00,664000000000.00,359000000000.00,64.9,10780358,2879600,170000000000.00,125000000000.00,10951,1501,32920470,551281698,233209,436969,0,0,0,0,normal
1723899395,15968.60937,10545.53125,2435696.297,802.25,744.234375,873889650,498700583,0,3570044552,0.77,0.39,0.17,28991029248,11573194752,17417834496,39.9,0,0,16832106496,2319900672,86.2,14512205824,2319900672,1020000000000.00,664000000000.00,359000000000.00,64.9,10780360,2879630,170000000000.00,125000000000.00,10951,1501,32950729,551285947,233218,436993,0,0,0,0,normal
1723899396,15969.23437,10546.04688,2435707.266,802.265625,744.25,873985675,498758019,0,3570474022,0.77,0.39,0.17,28991029248,11565416448,17425612800,39.9,0,0,16832106496,2273775616,86.5,14558330880,2273775616,1020000000000.00,664000000000.00,359000000000.00,64.9,10780878,2879731,170000000000.00,125000000000.00,10951,1501,32953286,551292676,233228,437009,0,0,0,0,normal
1723899397,15969.51562,10546.45313,2435718.578,802.3125,744.28125,874068476,498792099,0,3570819960,0.7,0.38,0.17,28991029248,11564634112,17426395136,39.9,0,0,16832106496,2221522944,86.8,14610583552,2221522944,1020000000000.00,664000000000.00,359000000000.00,64.9,10781111,2879810,170000000000.00,125000000000.00,10951,1501,32984056,551296964,233234,437034,0,0,0,0,normal
1723899398,15969.82812,10547.20313,2435729.484,802.3125,744.296875,874160916,498821244,0,3571144758,0.7,0.38,0.17,28991029248,11539640320,17451388928,39.8,0,0,16832106496,2216214528,86.8,14615891968,2216214528,1020000000000.00,664000000000.00,359000000000.00,64.9,10781595,2879876,170000000000.00,125000000000.00,10951,1501,32984436,551301557,233240,437043,0,0,0,0,normal
1723899399,15970.0625,10547.42188,2435741.156,802.328125,744.296875,874257142,498848656,0,3571374676,0.7,0.38,0.17,28991029248,11543875584,17447153664,39.8,0,0,16832106496,2204766208,86.9,14627340288,2204766208,1020000000000.00,664000000000.00,359000000000.00,64.9,10782029,2879907,170000000000.00,125000000000.00,10951,1501,33036255,551312811,233291,437100,0,0,0,0,normal
